day,topic_id,tweets_total,tweets_lv_ru_en,tweets_lv,tweets_ru,tweets_en,users_lv,users_ru,users_en
2018-02-21 00:00:00,LV008,160,159,0.97,0.03,0.01,0.96,0.03,0.01
2018-02-22 00:00:00,LV008,118,118,0.96,0.04,0.00,0.96,0.04,0.01
2018-02-23 00:00:00,LV008,190,190,0.98,0.02,0.00,0.96,0.02,0.01
2018-02-24 00:00:00,LV008,136,136,0.99,0.01,0.00,0.98,0.02,0.01
2018-02-25 00:00:00,LV008,208,208,0.96,0.04,0.00,0.94,0.04,0.02
2018-02-26 00:00:00,LV008,43,43,0.88,0.12,0.00,0.87,0.12,0.01
2018-02-27 00:00:00,LV008,24,24,0.96,0.04,0.00,0.95,0.04,0.01
2018-02-28 00:00:00,LV008,40,40,0.80,0.17,0.02,0.79,0.18,0.03
2018-03-01 00:00:00,LV008,24,24,0.83,0.17,0.00,0.87,0.12,0.00
2018-03-02 00:00:00,LV008,17,17,1.00,0.00,0.00,1.00,0.00,0.00
2018-03-03 00:00:00,LV008,5,5,1.00,0.00,0.00,1.00,0.00,0.00
2018-03-04 00:00:00,LV008,6,6,1.00,0.00,0.00,0.99,0.00,0.01
2018-03-05 00:00:00,LV008,12,12,0.92,0.08,0.00,0.91,0.09,0.00
2018-03-06 00:00:00,LV008,12,12,0.83,0.17,0.00,0.81,0.18,0.01
2018-03-07 00:00:00,LV008,9,9,0.89,0.11,0.00,0.88,0.11,0.00
2018-03-08 00:00:00,LV008,17,17,1.00,0.00,0.00,1.00,0.00,0.00
2018-03-09 00:00:00,LV008,22,22,1.00,0.00,0.00,0.98,0.01,0.01
2018-03-10 00:00:00,LV008,7,7,1.00,0.00,0.00,1.00,0.00,0.00
2018-03-11 00:00:00,LV008,8,8,0.87,0.12,0.00,0.86,0.13,0.01
2018-03-12 00:00:00,LV008,22,22,1.00,0.00,0.00,0.99,0.00,0.01
2018-03-13 00:00:00,LV008,25,25,1.00,0.00,0.00,0.98,0.00,0.02
2018-03-14 00:00:00,LV008,5,5,1.00,0.00,0.00,1.00,0.00,0.00
2018-03-15 00:00:00,LV008,4,4,1.00,0.00,0.00,1.00,0.00,0.00
2018-03-16 00:00:00,LV008,3,3,1.00,0.00,0.00,0.99,0.00,0.01
2018-03-17 00:00:00,LV008,7,7,1.00,0.00,0.00,0.98,0.00,0.02
2018-03-18 00:00:00,LV008,9,9,1.00,0.00,0.00,1.00,0.00,0.00
2018-03-19 00:00:00,LV008,8,8,0.87,0.12,0.00,0.87,0.12,0.00
2018-03-20 00:00:00,LV008,13,13,1.00,0.00,0.00,1.00,0.00,0.00
2018-03-21 00:00:00,LV008,8,8,1.00,0.00,0.00,0.96,0.00,0.04
2018-03-22 00:00:00,LV008,5,5,1.00,0.00,0.00,0.98,0.00,0.02
2018-03-23 00:00:00,LV008,7,7,1.00,0.00,0.00,0.99,0.00,0.00
2018-03-24 00:00:00,LV008,7,7,0.86,0.14,0.00,0.78,0.21,0.00
2018-03-25 00:00:00,LV008,2,2,1.00,0.00,0.00,1.00,0.00,0.00
2018-03-26 00:00:00,LV008,3,3,1.00,0.00,0.00,1.00,0.00,0.00
2018-03-27 00:00:00,LV008,6,6,1.00,0.00,0.00,1.00,0.00,0.00
2018-03-28 00:00:00,LV008,14,14,1.00,0.00,0.00,0.99,0.00,0.01
2018-03-29 00:00:00,LV008,2,2,1.00,0.00,0.00,1.00,0.00,0.00
2018-03-30 00:00:00,LV008,4,4,0.75,0.25,0.00,0.75,0.25,0.00
2018-03-31 00:00:00,LV008,6,6,1.00,0.00,0.00,1.00,0.00,0.00
2017-04-16 00:00:00,LV009,8,8,1.00,0.00,0.00,1.00,0.00,0.00
2017-04-17 00:00:00,LV009,3,3,1.00,0.00,0.00,1.00,0.00,0.00
2017-04-18 00:00:00,LV009,6,6,1.00,0.00,0.00,0.99,0.00,0.00
2017-04-19 00:00:00,LV009,13,13,1.00,0.00,0.00,0.97,0.00,0.03
2017-04-20 00:00:00,LV009,2,2,1.00,0.00,0.00,0.86,0.00,0.14
2017-04-21 00:00:00,LV009,12,12,0.75,0.25,0.00,0.75,0.25,0.00
2017-04-22 00:00:00,LV009,1,1,1.00,0.00,0.00,0.83,0.01,0.17
2017-04-23 00:00:00,LV009,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-04-24 00:00:00,LV009,3,3,0.67,0.00,0.33,0.99,0.00,0.01
2017-04-25 00:00:00,LV009,7,7,1.00,0.00,0.00,0.99,0.00,0.01
2017-04-26 00:00:00,LV009,10,10,1.00,0.00,0.00,0.92,0.00,0.08
2017-04-27 00:00:00,LV009,18,18,0.67,0.06,0.28,0.72,0.06,0.22
2017-04-28 00:00:00,LV009,11,11,0.82,0.00,0.18,0.84,0.00,0.16
2017-04-29 00:00:00,LV009,21,21,1.00,0.00,0.00,0.98,0.01,0.02
2017-04-30 00:00:00,LV009,4,4,0.75,0.00,0.25,0.81,0.00,0.19
2017-05-01 00:00:00,LV009,3,3,0.67,0.00,0.33,0.71,0.07,0.22
2017-05-02 00:00:00,LV009,2,2,1.00,0.00,0.00,1.00,0.00,0.00
2017-05-03 00:00:00,LV009,11,11,1.00,0.00,0.00,1.00,0.00,0.00
2017-05-04 00:00:00,LV009,4,4,0.75,0.00,0.25,0.98,0.00,0.02
2017-05-06 00:00:00,LV009,1,1,0.00,1.00,0.00,0.00,1.00,0.00
2017-05-08 00:00:00,LV009,2,2,0.00,1.00,0.00,0.00,1.00,0.00
2017-05-09 00:00:00,LV009,5,5,1.00,0.00,0.00,1.00,0.00,0.00
2017-05-11 00:00:00,LV009,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-05-12 00:00:00,LV009,3,3,1.00,0.00,0.00,1.00,0.00,0.00
2017-05-13 00:00:00,LV009,7,7,1.00,0.00,0.00,0.99,0.00,0.01
2017-05-14 00:00:00,LV009,2,2,0.50,0.00,0.50,0.81,0.00,0.19
2017-05-15 00:00:00,LV009,3,3,1.00,0.00,0.00,1.00,0.00,0.00
2017-05-16 00:00:00,LV009,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-05-17 00:00:00,LV009,2,2,1.00,0.00,0.00,1.00,0.00,0.00
2017-05-18 00:00:00,LV009,6,6,1.00,0.00,0.00,1.00,0.00,0.00
2017-05-19 00:00:00,LV009,2,2,1.00,0.00,0.00,1.00,0.00,0.00
2017-05-20 00:00:00,LV009,2,2,1.00,0.00,0.00,0.97,0.00,0.03
2017-05-21 00:00:00,LV009,1,1,0.00,1.00,0.00,0.00,0.98,0.02
2017-05-22 00:00:00,LV009,13,13,0.46,0.00,0.54,0.55,0.02,0.43
2017-05-23 00:00:00,LV009,4,4,0.25,0.00,0.75,0.65,0.00,0.35
2017-05-24 00:00:00,LV009,1,1,0.00,1.00,0.00,0.00,0.98,0.02
2017-05-26 00:00:00,LV009,1,1,1.00,0.00,0.00,0.99,0.00,0.01
2017-05-29 00:00:00,LV009,6,6,1.00,0.00,0.00,0.99,0.00,0.01
2017-05-30 00:00:00,LV009,3,3,1.00,0.00,0.00,1.00,0.00,0.00
2017-06-02 00:00:00,LV009,2,2,0.50,0.00,0.50,0.51,0.00,0.49
2017-06-03 00:00:00,LV009,1,1,0.00,0.00,1.00,0.52,0.00,0.48
2017-06-05 00:00:00,LV009,2,2,1.00,0.00,0.00,0.97,0.00,0.03
2017-06-06 00:00:00,LV009,10,10,0.80,0.00,0.20,0.77,0.00,0.23
2017-06-08 00:00:00,LV009,2,2,1.00,0.00,0.00,1.00,0.00,0.00
2017-06-09 00:00:00,LV009,14,14,0.64,0.00,0.36,0.71,0.00,0.29
2017-06-10 00:00:00,LV009,1,1,0.00,0.00,1.00,0.12,0.00,0.88
2017-06-11 00:00:00,LV009,1,1,1.00,0.00,0.00,0.99,0.00,0.01
2017-06-12 00:00:00,LV009,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-06-13 00:00:00,LV009,2,2,0.50,0.00,0.50,0.50,0.00,0.50
2017-06-14 00:00:00,LV009,10,9,1.00,0.00,0.00,0.87,0.01,0.11
2017-06-15 00:00:00,LV009,10,10,1.00,0.00,0.00,0.97,0.00,0.03
2017-06-16 00:00:00,LV009,6,6,1.00,0.00,0.00,1.00,0.00,0.00
2017-06-18 00:00:00,LV009,1,1,1.00,0.00,0.00,0.97,0.00,0.03
2017-06-19 00:00:00,LV009,30,30,0.90,0.07,0.03,0.94,0.04,0.02
2017-06-20 00:00:00,LV009,21,20,0.80,0.05,0.15,0.78,0.09,0.13
2017-06-21 00:00:00,LV009,20,20,1.00,0.00,0.00,0.97,0.00,0.02
2017-06-22 00:00:00,LV009,34,34,0.50,0.12,0.38,0.62,0.12,0.26
2017-06-23 00:00:00,LV009,12,12,0.50,0.08,0.42,0.57,0.08,0.35
2017-06-24 00:00:00,LV009,2,2,0.50,0.00,0.50,0.81,0.00,0.19
2017-06-25 00:00:00,LV009,3,3,1.00,0.00,0.00,1.00,0.00,0.00
2017-06-26 00:00:00,LV009,14,14,0.71,0.14,0.14,0.73,0.16,0.11
2017-06-27 00:00:00,LV009,18,18,0.72,0.17,0.11,0.69,0.17,0.14
2017-06-28 00:00:00,LV009,12,12,0.92,0.08,0.00,0.87,0.08,0.05
2017-06-29 00:00:00,LV009,16,16,0.37,0.00,0.62,0.62,0.00,0.38
2017-06-30 00:00:00,LV009,4,4,1.00,0.00,0.00,0.99,0.00,0.01
2017-07-04 00:00:00,LV009,5,5,1.00,0.00,0.00,1.00,0.00,0.00
2017-07-05 00:00:00,LV009,1,0,0.00,0.00,0.00,0.65,0.02,0.32
2017-07-06 00:00:00,LV009,2,2,0.50,0.00,0.50,0.81,0.00,0.19
2017-07-10 00:00:00,LV009,6,6,0.67,0.33,0.00,0.67,0.33,0.00
2017-07-11 00:00:00,LV009,4,4,1.00,0.00,0.00,1.00,0.00,0.00
2017-07-12 00:00:00,LV009,19,19,0.89,0.11,0.00,0.76,0.11,0.13
2017-07-13 00:00:00,LV009,5,5,1.00,0.00,0.00,1.00,0.00,0.00
2017-07-14 00:00:00,LV009,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-07-15 00:00:00,LV009,5,5,1.00,0.00,0.00,1.00,0.00,0.00
2017-07-16 00:00:00,LV009,3,3,0.67,0.33,0.00,0.67,0.33,0.01
2017-07-17 00:00:00,LV009,15,15,1.00,0.00,0.00,0.99,0.00,0.01
2017-07-18 00:00:00,LV009,3,3,0.67,0.33,0.00,0.67,0.33,0.01
2017-07-20 00:00:00,LV009,7,7,0.86,0.14,0.00,0.85,0.14,0.00
2017-07-21 00:00:00,LV009,6,6,0.67,0.00,0.33,0.87,0.00,0.13
2017-07-24 00:00:00,LV009,3,3,1.00,0.00,0.00,1.00,0.00,0.00
2017-07-25 00:00:00,LV009,3,3,1.00,0.00,0.00,0.83,0.00,0.17
2017-07-27 00:00:00,LV009,8,8,0.62,0.37,0.00,0.62,0.37,0.00
2017-07-28 00:00:00,LV009,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-07-30 00:00:00,LV009,3,3,0.00,1.00,0.00,0.00,0.99,0.01
2017-07-31 00:00:00,LV009,5,5,0.60,0.40,0.00,0.59,0.40,0.01
2017-08-01 00:00:00,LV009,4,4,1.00,0.00,0.00,0.99,0.00,0.01
2017-08-03 00:00:00,LV009,2,2,1.00,0.00,0.00,1.00,0.00,0.00
2017-08-06 00:00:00,LV009,12,12,1.00,0.00,0.00,0.99,0.00,0.01
2017-08-07 00:00:00,LV009,18,18,0.83,0.17,0.00,0.83,0.16,0.01
2017-08-09 00:00:00,LV009,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-08-10 00:00:00,LV009,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-08-13 00:00:00,LV009,3,3,1.00,0.00,0.00,1.00,0.00,0.00
2017-08-14 00:00:00,LV009,9,9,1.00,0.00,0.00,1.00,0.00,0.00
2017-08-15 00:00:00,LV009,8,8,1.00,0.00,0.00,1.00,0.00,0.00
2017-08-16 00:00:00,LV009,6,6,0.83,0.17,0.00,0.83,0.16,0.00
2017-08-17 00:00:00,LV009,6,6,1.00,0.00,0.00,1.00,0.00,0.00
2017-08-21 00:00:00,LV009,2,2,1.00,0.00,0.00,1.00,0.00,0.00
2017-08-22 00:00:00,LV009,4,4,1.00,0.00,0.00,1.00,0.00,0.00
2017-08-23 00:00:00,LV009,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-08-24 00:00:00,LV009,2,2,0.00,0.50,0.50,0.46,0.50,0.03
2017-08-25 00:00:00,LV009,5,5,1.00,0.00,0.00,1.00,0.00,0.00
2017-08-28 00:00:00,LV009,8,8,1.00,0.00,0.00,1.00,0.00,0.00
2017-08-29 00:00:00,LV009,5,5,1.00,0.00,0.00,1.00,0.00,0.00
2017-08-30 00:00:00,LV009,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-08-31 00:00:00,LV009,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-09-01 00:00:00,LV009,4,4,1.00,0.00,0.00,1.00,0.00,0.00
2017-09-02 00:00:00,LV009,1,1,1.00,0.00,0.00,0.97,0.00,0.03
2017-09-04 00:00:00,LV009,14,14,0.71,0.00,0.29,0.75,0.00,0.25
2017-09-05 00:00:00,LV009,30,30,0.47,0.00,0.53,0.61,0.00,0.39
2017-09-06 00:00:00,LV009,9,9,0.67,0.11,0.22,0.74,0.14,0.12
2017-09-07 00:00:00,LV009,2,2,0.50,0.00,0.50,0.62,0.00,0.38
2017-09-08 00:00:00,LV009,2,2,1.00,0.00,0.00,0.73,0.00,0.27
2017-09-12 00:00:00,LV009,5,5,1.00,0.00,0.00,1.00,0.00,0.00
2017-09-13 00:00:00,LV009,6,6,1.00,0.00,0.00,0.94,0.00,0.06
2017-09-14 00:00:00,LV009,1,1,1.00,0.00,0.00,0.95,0.00,0.05
2017-09-15 00:00:00,LV009,4,4,0.50,0.00,0.50,0.55,0.00,0.45
2017-09-16 00:00:00,LV009,2,2,0.50,0.00,0.50,0.42,0.00,0.58
2017-09-17 00:00:00,LV009,2,2,1.00,0.00,0.00,1.00,0.00,0.00
2017-09-19 00:00:00,LV009,4,4,0.75,0.25,0.00,0.75,0.25,0.00
2017-09-20 00:00:00,LV009,14,14,1.00,0.00,0.00,0.99,0.01,0.00
2017-09-21 00:00:00,LV009,2,2,0.00,1.00,0.00,0.00,1.00,0.00
2017-09-22 00:00:00,LV009,12,12,0.83,0.17,0.00,0.83,0.17,0.00
2017-09-23 00:00:00,LV009,5,5,1.00,0.00,0.00,1.00,0.00,0.00
2017-09-24 00:00:00,LV009,4,4,0.75,0.00,0.25,0.98,0.00,0.02
2017-09-25 00:00:00,LV009,14,14,1.00,0.00,0.00,0.93,0.00,0.07
2017-09-26 00:00:00,LV009,8,8,1.00,0.00,0.00,1.00,0.00,0.00
2017-09-27 00:00:00,LV009,4,4,1.00,0.00,0.00,1.00,0.00,0.00
2017-09-28 00:00:00,LV009,4,4,1.00,0.00,0.00,1.00,0.00,0.00
2017-09-29 00:00:00,LV009,9,9,1.00,0.00,0.00,0.93,0.00,0.07
2017-10-02 00:00:00,LV009,3,2,1.00,0.00,0.00,0.91,0.00,0.09
2017-10-03 00:00:00,LV009,3,3,1.00,0.00,0.00,0.99,0.00,0.01
2017-10-04 00:00:00,LV009,2,2,1.00,0.00,0.00,0.98,0.00,0.02
2017-10-05 00:00:00,LV009,5,5,1.00,0.00,0.00,0.63,0.00,0.37
2017-10-08 00:00:00,LV009,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-10-09 00:00:00,LV009,10,10,0.80,0.20,0.00,0.78,0.20,0.02
2017-10-10 00:00:00,LV009,6,6,0.83,0.00,0.17,0.86,0.00,0.14
2017-10-11 00:00:00,LV009,4,4,1.00,0.00,0.00,1.00,0.00,0.00
2017-10-12 00:00:00,LV009,14,14,0.93,0.07,0.00,0.91,0.08,0.01
2017-10-13 00:00:00,LV009,7,7,1.00,0.00,0.00,1.00,0.00,0.00
2017-10-15 00:00:00,LV009,2,2,0.50,0.50,0.00,0.50,0.50,0.00
2017-10-16 00:00:00,LV009,8,8,0.62,0.00,0.37,0.65,0.00,0.35
2017-10-17 00:00:00,LV009,4,4,1.00,0.00,0.00,1.00,0.00,0.00
2017-10-18 00:00:00,LV009,2,2,1.00,0.00,0.00,0.79,0.00,0.21
2017-10-19 00:00:00,LV009,10,10,1.00,0.00,0.00,1.00,0.00,0.00
2017-10-20 00:00:00,LV009,22,22,1.00,0.00,0.00,1.00,0.00,0.00
2017-10-21 00:00:00,LV009,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-10-22 00:00:00,LV009,1,1,1.00,0.00,0.00,0.96,0.00,0.03
2017-10-23 00:00:00,LV009,4,4,1.00,0.00,0.00,1.00,0.00,0.00
2017-10-24 00:00:00,LV009,7,7,1.00,0.00,0.00,0.98,0.00,0.02
2017-10-25 00:00:00,LV009,2,2,1.00,0.00,0.00,0.96,0.00,0.03
2017-10-26 00:00:00,LV009,4,4,1.00,0.00,0.00,1.00,0.00,0.00
2017-10-31 00:00:00,LV009,8,8,1.00,0.00,0.00,0.97,0.02,0.02
2017-11-01 00:00:00,LV009,2,2,0.50,0.00,0.50,0.97,0.00,0.03
2017-11-02 00:00:00,LV009,2,2,0.50,0.00,0.50,0.94,0.00,0.05
2017-11-03 00:00:00,LV009,2,2,0.50,0.00,0.50,0.83,0.01,0.16
2017-11-04 00:00:00,LV009,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-11-06 00:00:00,LV009,4,4,1.00,0.00,0.00,0.99,0.00,0.01
2017-11-08 00:00:00,LV009,3,3,1.00,0.00,0.00,0.99,0.00,0.01
2017-11-09 00:00:00,LV009,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-11-10 00:00:00,LV009,14,14,0.93,0.07,0.00,0.91,0.08,0.01
2017-11-11 00:00:00,LV009,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-11-12 00:00:00,LV009,4,4,1.00,0.00,0.00,1.00,0.00,0.00
2017-11-13 00:00:00,LV009,8,8,1.00,0.00,0.00,1.00,0.00,0.00
2017-11-14 00:00:00,LV009,14,14,0.93,0.00,0.07,0.98,0.00,0.02
2017-11-15 00:00:00,LV009,11,11,0.82,0.00,0.18,0.81,0.00,0.19
2017-11-16 00:00:00,LV009,10,10,0.60,0.00,0.40,0.72,0.00,0.28
2017-11-17 00:00:00,LV009,3,3,1.00,0.00,0.00,0.99,0.00,0.01
2017-11-20 00:00:00,LV009,2,2,0.50,0.50,0.00,0.50,0.49,0.01
2017-11-21 00:00:00,LV009,5,5,1.00,0.00,0.00,1.00,0.00,0.00
2017-11-22 00:00:00,LV009,11,11,0.91,0.00,0.09,0.97,0.00,0.03
2017-11-23 00:00:00,LV009,10,10,1.00,0.00,0.00,1.00,0.00,0.00
2017-11-24 00:00:00,LV009,10,10,1.00,0.00,0.00,1.00,0.00,0.00
2017-11-25 00:00:00,LV009,1,1,0.00,0.00,1.00,0.65,0.02,0.32
2017-11-26 00:00:00,LV009,4,4,1.00,0.00,0.00,1.00,0.00,0.00
2017-11-27 00:00:00,LV009,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-11-28 00:00:00,LV009,10,10,0.90,0.00,0.10,0.97,0.00,0.03
2017-11-29 00:00:00,LV009,9,9,0.78,0.22,0.00,0.77,0.22,0.01
2017-11-30 00:00:00,LV009,2,2,1.00,0.00,0.00,1.00,0.00,0.00
2017-12-01 00:00:00,LV009,3,3,1.00,0.00,0.00,1.00,0.00,0.00
2017-12-02 00:00:00,LV009,2,2,0.50,0.50,0.00,0.50,0.50,0.00
2017-12-03 00:00:00,LV009,1,1,0.00,0.00,1.00,0.65,0.02,0.32
2017-12-04 00:00:00,LV009,24,24,1.00,0.00,0.00,0.99,0.00,0.00
2017-12-05 00:00:00,LV009,6,6,1.00,0.00,0.00,1.00,0.00,0.00
2017-12-06 00:00:00,LV009,5,5,1.00,0.00,0.00,1.00,0.00,0.00
2017-12-07 00:00:00,LV009,6,6,0.83,0.00,0.17,0.98,0.00,0.02
2017-12-08 00:00:00,LV009,40,40,0.80,0.00,0.20,0.91,0.00,0.09
2017-12-09 00:00:00,LV009,3,3,1.00,0.00,0.00,1.00,0.00,0.00
2017-12-10 00:00:00,LV009,2,2,1.00,0.00,0.00,1.00,0.00,0.00
2017-12-11 00:00:00,LV009,8,8,1.00,0.00,0.00,0.98,0.00,0.02
2017-12-12 00:00:00,LV009,11,11,0.91,0.09,0.00,0.85,0.09,0.06
2017-12-13 00:00:00,LV009,16,16,0.81,0.00,0.19,0.87,0.00,0.13
2017-12-14 00:00:00,LV009,11,11,1.00,0.00,0.00,1.00,0.00,0.00
2017-12-15 00:00:00,LV009,30,30,1.00,0.00,0.00,0.98,0.00,0.02
2017-12-17 00:00:00,LV009,6,6,0.50,0.33,0.17,0.59,0.33,0.07
2017-12-18 00:00:00,LV009,14,14,1.00,0.00,0.00,0.95,0.00,0.05
2017-12-19 00:00:00,LV009,5,5,1.00,0.00,0.00,0.99,0.00,0.00
2017-12-20 00:00:00,LV009,10,10,0.90,0.10,0.00,0.90,0.10,0.00
2017-12-21 00:00:00,LV009,4,4,1.00,0.00,0.00,1.00,0.00,0.00
2017-12-22 00:00:00,LV009,2,2,1.00,0.00,0.00,1.00,0.00,0.00
2017-12-27 00:00:00,LV009,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-12-29 00:00:00,LV009,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-12-30 00:00:00,LV009,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2018-01-02 00:00:00,LV009,6,6,1.00,0.00,0.00,0.99,0.00,0.01
2018-01-03 00:00:00,LV009,1,1,1.00,0.00,0.00,0.99,0.00,0.01
2018-01-04 00:00:00,LV009,7,7,1.00,0.00,0.00,1.00,0.00,0.00
2018-01-05 00:00:00,LV009,2,2,1.00,0.00,0.00,0.94,0.03,0.03
2018-01-08 00:00:00,LV009,6,6,1.00,0.00,0.00,1.00,0.00,0.00
2018-01-09 00:00:00,LV009,4,4,1.00,0.00,0.00,1.00,0.00,0.00
2018-01-10 00:00:00,LV009,4,4,1.00,0.00,0.00,1.00,0.00,0.00
2018-01-11 00:00:00,LV009,6,6,1.00,0.00,0.00,1.00,0.00,0.00
2018-01-12 00:00:00,LV009,2,2,1.00,0.00,0.00,1.00,0.00,0.00
2018-01-16 00:00:00,LV009,6,6,1.00,0.00,0.00,0.99,0.00,0.01
2018-01-17 00:00:00,LV009,23,23,1.00,0.00,0.00,0.99,0.00,0.01
2018-01-18 00:00:00,LV009,8,8,1.00,0.00,0.00,1.00,0.00,0.00
2018-01-19 00:00:00,LV009,9,9,0.89,0.00,0.11,0.89,0.00,0.11
2018-01-20 00:00:00,LV009,5,5,1.00,0.00,0.00,1.00,0.00,0.00
2018-01-21 00:00:00,LV009,1,1,0.00,1.00,0.00,0.00,1.00,0.00
2018-01-22 00:00:00,LV009,7,7,0.71,0.00,0.29,0.81,0.00,0.19
2018-01-23 00:00:00,LV009,8,8,0.75,0.12,0.12,0.81,0.12,0.06
2018-01-25 00:00:00,LV009,4,4,1.00,0.00,0.00,1.00,0.00,0.00
2018-01-26 00:00:00,LV009,1,1,1.00,0.00,0.00,0.99,0.01,0.00
2018-01-28 00:00:00,LV009,4,4,1.00,0.00,0.00,0.72,0.00,0.28
2018-01-29 00:00:00,LV009,14,14,0.93,0.07,0.00,0.92,0.07,0.00
2018-01-30 00:00:00,LV009,11,11,1.00,0.00,0.00,1.00,0.00,0.00
2018-01-31 00:00:00,LV009,4,4,0.75,0.25,0.00,0.75,0.25,0.00
2018-02-01 00:00:00,LV009,16,16,1.00,0.00,0.00,0.99,0.00,0.01
2018-02-02 00:00:00,LV009,4,4,1.00,0.00,0.00,0.99,0.00,0.01
2018-02-05 00:00:00,LV009,4,4,1.00,0.00,0.00,1.00,0.00,0.00
2018-02-06 00:00:00,LV009,6,6,1.00,0.00,0.00,1.00,0.00,0.00
2018-02-07 00:00:00,LV009,17,17,1.00,0.00,0.00,0.99,0.00,0.01
2018-02-08 00:00:00,LV009,14,14,1.00,0.00,0.00,0.98,0.00,0.02
2018-02-09 00:00:00,LV009,7,7,1.00,0.00,0.00,1.00,0.00,0.00
2018-02-12 00:00:00,LV009,7,7,1.00,0.00,0.00,1.00,0.00,0.00
2018-02-13 00:00:00,LV009,5,5,1.00,0.00,0.00,1.00,0.00,0.00
2018-02-14 00:00:00,LV009,16,16,1.00,0.00,0.00,0.85,0.00,0.15
2018-02-15 00:00:00,LV009,9,9,0.78,0.22,0.00,0.78,0.22,0.00
2018-02-16 00:00:00,LV009,10,10,0.80,0.20,0.00,0.80,0.20,0.00
2018-02-17 00:00:00,LV009,3,3,1.00,0.00,0.00,1.00,0.00,0.00
2018-02-19 00:00:00,LV009,6,6,1.00,0.00,0.00,1.00,0.00,0.00
2018-02-20 00:00:00,LV009,4,4,1.00,0.00,0.00,1.00,0.00,0.00
2018-02-21 00:00:00,LV009,6,6,1.00,0.00,0.00,1.00,0.00,0.00
2018-02-22 00:00:00,LV009,1,1,0.00,1.00,0.00,0.00,1.00,0.00
2018-02-23 00:00:00,LV009,1,1,0.00,1.00,0.00,0.00,1.00,0.00
2018-02-24 00:00:00,LV009,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2018-02-25 00:00:00,LV009,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2018-02-26 00:00:00,LV009,5,5,1.00,0.00,0.00,0.93,0.00,0.07
2018-02-27 00:00:00,LV009,5,5,0.80,0.00,0.20,0.72,0.00,0.28
2018-02-28 00:00:00,LV009,5,5,1.00,0.00,0.00,1.00,0.00,0.00
2018-03-01 00:00:00,LV009,5,5,1.00,0.00,0.00,1.00,0.00,0.00
2018-03-02 00:00:00,LV009,6,6,1.00,0.00,0.00,1.00,0.00,0.00
2018-03-05 00:00:00,LV009,8,8,1.00,0.00,0.00,1.00,0.00,0.00
2018-03-06 00:00:00,LV009,8,8,1.00,0.00,0.00,1.00,0.00,0.00
2018-03-07 00:00:00,LV009,7,7,1.00,0.00,0.00,0.98,0.00,0.02
2018-03-08 00:00:00,LV009,6,6,1.00,0.00,0.00,1.00,0.00,0.00
2018-03-09 00:00:00,LV009,7,7,1.00,0.00,0.00,1.00,0.00,0.00
2018-03-12 00:00:00,LV009,2,2,1.00,0.00,0.00,1.00,0.00,0.00
2018-03-13 00:00:00,LV009,5,5,0.80,0.20,0.00,0.80,0.20,0.00
2018-03-14 00:00:00,LV009,8,8,1.00,0.00,0.00,1.00,0.00,0.00
2018-03-15 00:00:00,LV009,5,5,1.00,0.00,0.00,1.00,0.00,0.00
2018-03-16 00:00:00,LV009,6,6,1.00,0.00,0.00,1.00,0.00,0.00
2018-03-17 00:00:00,LV009,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2018-03-18 00:00:00,LV009,3,3,0.67,0.33,0.00,0.67,0.33,0.01
2018-03-19 00:00:00,LV009,10,10,0.80,0.20,0.00,0.86,0.12,0.02
2018-03-20 00:00:00,LV009,7,7,1.00,0.00,0.00,0.96,0.02,0.02
2018-03-21 00:00:00,LV009,4,4,1.00,0.00,0.00,1.00,0.00,0.00
2018-03-22 00:00:00,LV009,7,7,1.00,0.00,0.00,0.96,0.02,0.02
2018-03-23 00:00:00,LV009,13,13,0.77,0.00,0.23,0.86,0.00,0.13
2018-03-24 00:00:00,LV009,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2018-03-26 00:00:00,LV009,3,3,0.33,0.67,0.00,0.33,0.67,0.00
2018-03-29 00:00:00,LV009,7,7,1.00,0.00,0.00,1.00,0.00,0.00
